"date","caption","link"
2023-04-07,"Pertussis update (07): New Zealand (North Island) low vacc coverage, Maori","https://promedmail.org/promed-post/?id=8709379&view=true"
2023-04-07,"Diphtheria - Philippines: increase","https://promedmail.org/promed-post/?id=8709378&view=true"
2023-04-07,"Hantavirus - Americas (14): Argentina (LP) fatal, RFI","https://promedmail.org/promed-post/?id=8709375&view=true"
2023-04-07,"Feline infectious peritonitis - Cyprus: cat, spread, treatment","https://promedmail.org/promed-post/?id=8709376&view=true"
2023-04-07,"Marburg virus disease - Equatorial Guinea (06): (KN,LI,CS)","https://promedmail.org/promed-post/?id=8709374&view=true"
2023-04-07,"Poliomyelitis update (17): WPV1, cVDPV1&2, VDPV outbreaks 2021-2022","https://promedmail.org/promed-post/?id=8709373&view=true"
2023-04-07,"Foot & mouth disease: Brazil, vaccine ban","https://promedmail.org/promed-post/?id=8709371&view=true"
2023-04-06,"Pseudomonas aeruginosa - USA (05): India-made/XDR/contam eye drops, RFI","https://promedmail.org/promed-post/?id=8709357&view=true"
2023-04-06,"Crimean-Congo hemorrhagic fever - Asia (01): Iraq (DQ)","https://promedmail.org/promed-post/?id=8709341&view=true"
2023-04-06,"Tick-borne encephalitis - UK: (England)","https://promedmail.org/promed-post/?id=8709356&view=true"
2023-04-06,"Mycobacterium marinum - USA: (CA) ex Costa Rica, iguana bite","https://promedmail.org/promed-post/?id=8709355&view=true"
2023-04-06,"New in IJID (04): April 2023","https://promedmail.org/promed-post/?id=8709354&view=true"
2023-04-06,"Bacterial spot, stone fruit - Greece: 1st rep","https://promedmail.org/promed-post/?id=8709353&view=true"
2023-04-06,"Panama disease TR4, banana - St Lucia: alert","https://promedmail.org/promed-post/?id=8709351&view=true"
2023-04-05,"Rabies (12): Americas (USA) human, PEP failure","https://promedmail.org/promed-post/?id=8709345&view=true"
2023-04-05,"Varicella update: Viet Nam","https://promedmail.org/promed-post/?id=8709343&view=true"
2023-04-05,"Avian influenza (61): Americas (Chile) poultry, wild bird, mammal, H5N1, H5, WOAH","https://promedmail.org/promed-post/?id=8709342&view=true"
2023-04-05,"White nose syndrome, bat - North America (02): Canada (BC)","https://promedmail.org/promed-post/?id=8709340&view=true"
2023-04-05,"Malaria - Myanmar: (KN) rise","https://promedmail.org/promed-post/?id=8709334&view=true"
2023-04-05,"Haseki tick virus - Russia: (PR) RFI","https://promedmail.org/promed-post/?id=8709333&view=true"
