"date","caption","link"
2023-01-07,"Streptococcus, gp A update (01): Netherlands, UK, iGAS, fatal, children, 2022","https://promedmail.org/promed-post/?id=8707666&view=true"
2023-01-06,"Peste des petits ruminants - India: (JH) goat, susp, RFI","https://promedmail.org/promed-post/?id=8707664&view=true"
2023-01-06,"Leptospirosis - Reunion: flooding, rats, 2022","https://promedmail.org/promed-post/?id=8707663&view=true"
2023-01-06,"Anthrax - Philippines (02): (CG) carabao, further investigation","https://promedmail.org/promed-post/?id=8707660&view=true"
2023-01-06,"Poliomyelitis update (02): WPV1 ES, cVDPV1 AFP & ES, cVDPV2 AFP & ES, violence","https://promedmail.org/promed-post/?id=8707649&view=true"
2023-01-06,"Avian influenza (04): Americas, poultry, wild bird, HPAI H5N1, spread, WOAH","https://promedmail.org/promed-post/?id=8707652&view=true"
2023-01-06,"Mpox update (01): worldwide, USA, breakthrough cases, unvaccinated, women","https://promedmail.org/promed-post/?id=8707651&view=true"
2023-01-05,"Strangles - North America (01): USA (MI, FL, WA) horses","https://promedmail.org/promed-post/?id=8707646&view=true"
2023-01-05,"West Nile virus (02): Americas, USA (GA, MI) horses","https://promedmail.org/promed-post/?id=8707645&view=true"
2023-01-05,"Legionellosis - Taiwan: (TY) RFI","https://promedmail.org/promed-post/?id=8707641&view=true"
2023-01-05,"Trichinellosis - Svalbard & Jan Mayen: polar bear, WOAH","https://promedmail.org/promed-post/?id=8707640&view=true"
2023-01-05,"New in IJID (01): January 2023","https://promedmail.org/promed-post/?id=8707633&view=true"
2023-01-05,"Avian influenza (03): Europe, Asia, poultry, HPAI H5N1, WHO","https://promedmail.org/promed-post/?id=8707631&view=true"
2023-01-05,"Undiagnosed blight, chickpea - India: (GJ)","https://promedmail.org/promed-post/?id=8707632&view=true"
2023-01-05,"Potato spindle tuber viroid, tomato - New Zealand: (TS)","https://promedmail.org/promed-post/?id=8707630&view=true"
2023-01-05,"Yellow fever - Africa (01)","https://promedmail.org/promed-post/?id=8707616&view=true"
2023-01-04,"Anthrax - Kenya (02): (KI) livestock quarantine","https://promedmail.org/promed-post/?id=8707628&view=true"
2023-01-04,"Anthrax - Philippines: (CG) carabao, human, under control","https://promedmail.org/promed-post/?id=8707625&view=true"
2023-01-04,"Lumpy skin disease - Asia (01): Afghanistan, cattle, spread, control","https://promedmail.org/promed-post/?id=8707623&view=true"
2023-01-04,"African swine fever - Asia (01): India (TN) wildlife reserve, wild boar","https://promedmail.org/promed-post/?id=8707599&view=true"
