"date","caption","link"
2022-05-02,"Wart disease, potato - Turkey: quarantine","https://promedmail.org/promed-post/?id=8702976&view=true"
2022-05-01,"Hantavirus - Americas (18): Chile (LG)","https://promedmail.org/promed-post/?id=8702972&view=true"
2022-05-01,"Hantavirus - Americas (17): Bolivia (LP)","https://promedmail.org/promed-post/?id=8702971&view=true"
2022-05-01,"Anthrax - South Sudan: (WR) human, livestock","https://promedmail.org/promed-post/?id=8702970&view=true"
2022-05-01,"Hantavirus - Americas (16): Argentina (ER)","https://promedmail.org/promed-post/?id=8702874&view=true"
2022-05-01,"World Malaria Day: Africa","https://promedmail.org/promed-post/?id=8702959&view=true"
2022-05-01,"COVID-19 update (109): S. Africa 5th wave, China, viral dynamics, WHO, global","https://promedmail.org/promed-post/?id=8702958&view=true"
2022-05-01,"Crimean-Congo hem. fever - Asia (02): Iraq (DQ)","https://promedmail.org/promed-post/?id=8702865&view=true"
2022-04-30,"Avian influenza, human (15): Asia (China) H3N8","https://promedmail.org/promed-post/?id=8702890&view=true"
2022-04-30,"COVID-19 update (108): Moderna, antibiotics & vaccines, CIDRAP, long COVID, WHO","https://promedmail.org/promed-post/?id=8702945&view=true"
2022-04-30,"Bacillus cereus biovar anthracis pneumonia - USA: metalworkers","https://promedmail.org/promed-post/?id=8702950&view=true"
2022-04-30,"Hepatitis, undefined, global (04): children, poss adenovirus, 2021-2022","https://promedmail.org/promed-post/?id=8702947&view=true"
2022-04-30,"Avian influenza (108): Europe, wild bird, poultry, HPAI H5N1, OIE","https://promedmail.org/promed-post/?id=8702949&view=true"
2022-04-30,"Avian influenza (107): Americas (Canada, USA) mixed flocks, HPAI H5N1","https://promedmail.org/promed-post/?id=8702944&view=true"
2022-04-30,"Undiagnosed deaths - USA (02): (CO) wild horses, H3N8 equine influenza susp","https://promedmail.org/promed-post/?id=8702943&view=true"
2022-04-30,"Hepatitis, undefined, global (03): USA (AL) children, CDC, poss adenovirus, 2021-22","https://promedmail.org/promed-post/?id=8702942&view=true"
2022-04-29,"Foot & mouth disease - Israel (05): cattle, pig, st O, spread, RFI","https://promedmail.org/promed-post/?id=8702934&view=true"
2022-04-29,"Measles update (10): Somalia, Nigeria, Republic of Congo","https://promedmail.org/promed-post/?id=8702933&view=true"
2022-04-29,"Avian influenza, human (14): Americas (USA) H5N1","https://promedmail.org/promed-post/?id=8702920&view=true"
2022-04-29,"Stripe rust, cereal crops - Tunisia: (NB)","https://promedmail.org/promed-post/?id=8702923&view=true"
