"date","caption","link"
2023-06-18,"Japanese encephalitis - Australia (04): emergency over","https://promedmail.org/promed-post/?id=8710652&view=true"
2023-06-18,"Dengue, chikungunya, Zika viruses - Americas: epidemiological update PAHO/WHO","https://promedmail.org/promed-post/?id=8710638&view=true"
2023-06-17,"Rocky Mountain spotted fever - Brazil: (SP) fatal","https://promedmail.org/promed-post/?id=8710647&view=true"
2023-06-17,"Meningitis - USA (08): F. solani, epidural anesthesia, fatal, RFI","https://promedmail.org/promed-post/?id=8710642&view=true"
2023-06-17,"Lumpy skin disease - Asia (06): Sri Lanka (CE) cattle, spread","https://promedmail.org/promed-post/?id=8710635&view=true"
2023-06-16,"Anthrax - Nigeria: cook meat thoroughly, vaccinate livestock","https://promedmail.org/promed-post/?id=8710631&view=true"
2023-06-16,"Echovirus 11 - Italy: severe neonatal infection","https://promedmail.org/promed-post/?id=8710626&view=true"
2023-06-16,"Myxomatosis - UK: (England) wild rabbit","https://promedmail.org/promed-post/?id=8710624&view=true"
2023-06-16,"Citrus bark cracking & hop latent viroids, hop - Brazil: 1st reps","https://promedmail.org/promed-post/?id=8710622&view=true"
2023-06-16,"Syphilis, gonococcal disease - UK (02): (England) rebound post COVID","https://promedmail.org/promed-post/?id=8710617&view=true"
2023-06-16,"Syphilis, gonococcal disease - Australia: (VI) rebound post COVID, 2022","https://promedmail.org/promed-post/?id=8710620&view=true"
2023-06-16,"Hantavirus - Asia (03): Taiwan (KH)","https://promedmail.org/promed-post/?id=8710619&view=true"
2023-06-16,"Syphilis - USA (12): (MS) increase, 2022, RFI","https://promedmail.org/promed-post/?id=8710616&view=true"
2023-06-16,"Mpox update (23): viral shedding, Beijing, STI, Taiwan","https://promedmail.org/promed-post/?id=8710543&view=true"
2023-06-15,"Tetanus - USA: (OR) unimmunized worker, 2022","https://promedmail.org/promed-post/?id=8710615&view=true"
2023-06-15,"Leptospirosis - India (03): (Kerala) monsoon floods, field workers","https://promedmail.org/promed-post/?id=8710612&view=true"
2023-06-15,"Undiagnosed deaths - UK (02): (England) dog, comment","https://promedmail.org/promed-post/?id=8710610&view=true"
2023-06-15,"Foot & mouth disease - Rwanda: (ES) cattle, st pending, WOAH","https://promedmail.org/promed-post/?id=8710608&view=true"
2023-06-15,"Avian influenza (94): Europe (Luxembourg,Finland) wild bird, HPAI H5N1, H5, WOAH","https://promedmail.org/promed-post/?id=8710607&view=true"
2023-06-15,"Yellow fever - Americas (09): Bolivia (SC)","https://promedmail.org/promed-post/?id=8710606&view=true"
