"date","caption","link"
2023-01-31,"Trypanosomiasis, African - Ghana: elimination, WHO","https://promedmail.org/promed-post/?id=8708088&view=true"
2023-01-31,"Psittacosis - Argentina: (SF) human, parrot","https://promedmail.org/promed-post/?id=8708082&view=true"
2023-01-31,"Salmonellosis, st Typhimurium - Ireland: chicken susp","https://promedmail.org/promed-post/?id=8708081&view=true"
2023-01-31,"Foot & mouth disease - Comoros (02): livestock, st & vaccination pending, spread","https://promedmail.org/promed-post/?id=8708078&view=true"
2023-01-31,"Avian influenza (16): Americas, poultry, wild bird, HPAI H5, H5N1, WOAH","https://promedmail.org/promed-post/?id=8708073&view=true"
2023-01-31,"Measles (06): Pakistan susp, Nepal, Paraguay, USA","https://promedmail.org/promed-post/?id=8708076&view=true"
2023-01-31,"Foot & mouth disease - Jordan (05): (AZ) livestock, vaccine study","https://promedmail.org/promed-post/?id=8708068&view=true"
2023-01-31,"Nipah virus - Bangladesh (03)","https://promedmail.org/promed-post/?id=8708067&view=true"
2023-01-30,"Undiagnosed illness - India: (HP) waterborne, RFI","https://promedmail.org/promed-post/?id=8708062&view=true"
2023-01-30,"COVID-19 update (05): PHEIC continues, WHO","https://promedmail.org/promed-post/?id=8708059&view=true"
2023-01-30,"COVID-19 update (04): PHEIC, China, susp outbreaks, responses, vaccines, global","https://promedmail.org/promed-post/?id=8708043&view=true"
2023-01-30,"Measles update (05): Indonesia, India, South Africa, research","https://promedmail.org/promed-post/?id=8708055&view=true"
2023-01-30,"Leprosy - Brazil: 2021-22","https://promedmail.org/promed-post/?id=8708051&view=true"
2023-01-29,"Foodborne illness - USA: (WA) restaurant","https://promedmail.org/promed-post/?id=8708048&view=true"
2023-01-29,"Hantavirus - Americas (04): Panama (CC, HE, LS)","https://promedmail.org/promed-post/?id=8708044&view=true"
2023-01-28,"Undiagnosed deaths - Côte d'Ivoire: (VB) children, RFI","https://promedmail.org/promed-post/?id=8708030&view=true"
2023-01-28,"Foodborne illness - Ghana: (Accra) fatal, RFI","https://promedmail.org/promed-post/?id=8708033&view=true"
2023-01-28,"Salmonellosis, st Enteritidis - Slovenia: steak tartare","https://promedmail.org/promed-post/?id=8708031&view=true"
2023-01-28,"Trichinellosis - Argentina: (SF)","https://promedmail.org/promed-post/?id=8708034&view=true"
2023-01-28,"Salmonellosis, st Enteritidis - Sweden (02): eggs","https://promedmail.org/promed-post/?id=8708032&view=true"
