"date","caption","link"
2021-12-12,"Scrub typhus - India (04): (OR)","https://promedmail.org/promed-post/?id=8700229&view=true"
2021-12-12,"Onchocerciasis - Niger: eradication","https://promedmail.org/promed-post/?id=8700226&view=true"
2021-12-12,"Ethylene oxide - Asia: China (HK) recalled food","https://promedmail.org/promed-post/?id=8700217&view=true"
2021-12-12,"Ebola update (55): Congo DR (NK)","https://promedmail.org/promed-post/?id=8700218&view=true"
2021-12-12,"West Nile Virus (16): Americas, USA (SC, FL, OH) horse","https://promedmail.org/promed-post/?id=8700216&view=true"
2021-12-12,"African swine fever - Americas (08): Dominican Republic, Haiti, spreading","https://promedmail.org/promed-post/?id=8700215&view=true"
2021-12-12,"Chronic wasting disease - North America (10): (Canada, USA) deer","https://promedmail.org/promed-post/?id=8700214&view=true"
2021-12-12,"COVID-19 update (427): animal, Poland (ZP) mink, OIE","https://promedmail.org/promed-post/?id=8700213&view=true"
2021-12-12,"COVID-19 update (426): USA, Denmark, rapid saliva test, vaccines, WHO, global","https://promedmail.org/promed-post/?id=8700212&view=true"
2021-12-11,"Paratyphoid fever, st Paratyphi B - Argentina (02): (SA)","https://promedmail.org/promed-post/?id=8700211&view=true"
2021-12-11,"Influenza (14): Canada (MB) swine origin, H1N2v","https://promedmail.org/promed-post/?id=8700084&view=true"
2021-12-11,"Salmonellosis, st Enteritidis - Canada (02): possible avocado source","https://promedmail.org/promed-post/?id=8700209&view=true"
2021-12-11,"Avian influenza, human (25): China (SC, GD) H5N6","https://promedmail.org/promed-post/?id=8700163&view=true"
2021-12-11,"Bluetongue - Europe (18): Portugal (SE) sheep, spread, OIE","https://promedmail.org/promed-post/?id=8700198&view=true"
2021-12-11,"Canine distemper - India: (KA) dog, differential diagnosis","https://promedmail.org/promed-post/?id=8700141&view=true"
2021-12-11,"Avian influenza (173): Pakistan (NW) poultry, HPAI H5, OIE","https://promedmail.org/promed-post/?id=8700197&view=true"
2021-12-11,"Poliomyelitis update (24): Yemen, WHO, comment","https://promedmail.org/promed-post/?id=8700196&view=true"
2021-12-11,"COVID-19 update (425): Pfizer booster, AstraZeneca, omicron, Zimbabwe, mortality","https://promedmail.org/promed-post/?id=8700188&view=true"
2021-12-10,"E. coli EAEC - Japan: (ST) red seaweed salad, schools, 2020","https://promedmail.org/promed-post/?id=8700180&view=true"
2021-12-10,"Monkeypox - Africa (10): Congo DR (MN)","https://promedmail.org/promed-post/?id=8700185&view=true"
