"date","caption","link"
2022-10-01,"Rabies (41): Asia (Afghanistan, India, Israel, Malaysia, Philippines, Vietnam)","https://promedmail.org/promed-post/?id=8705891&view=true"
2022-09-30,"Invasive mosquito - Cyprus","https://promedmail.org/promed-post/?id=8705888&view=true"
2022-09-30,"Ebola update (20): Uganda, Congo DR (NK)","https://promedmail.org/promed-post/?id=8705877&view=true"
2022-09-30,"Monkeypox update (78)","https://promedmail.org/promed-post/?id=8705872&view=true"
2022-09-30,"Lyme disease - USA: (NY) horse, new test","https://promedmail.org/promed-post/?id=8705871&view=true"
2022-09-30,"COVID-19 update (179): omicron, infants, CIDRAP, adipose tissue, WHO, global","https://promedmail.org/promed-post/?id=8705868&view=true"
2022-09-30,"Monkeypox update (77)","https://promedmail.org/promed-post/?id=8705860&view=true"
2022-09-29,"Anthrax - Kazakhstan (05): (QS) cattle, WOAH","https://promedmail.org/promed-post/?id=8705866&view=true"
2022-09-29,"Foot & mouth disease - Indonesia (14): (BA) livestock, RFI","https://promedmail.org/promed-post/?id=8705850&view=true"
2022-09-29,"Lumpy skin disease - Europe (03): Russia (TU) cattle, WOAH","https://promedmail.org/promed-post/?id=8705862&view=true"
2022-09-29,"Pertussis update (02): Spain (AR), USA (NY)","https://promedmail.org/promed-post/?id=8705858&view=true"
2022-09-29,"Ebola update (19): Uganda, Congo DR (NK)","https://promedmail.org/promed-post/?id=8705855&view=true"
2022-09-29,"Diphtheria - Pakistan: (SD) fatal","https://promedmail.org/promed-post/?id=8705859&view=true"
2022-09-29,"Leptospirosis - USA (02): (PR) flooding, comment","https://promedmail.org/promed-post/?id=8705864&view=true"
2022-09-29,"Measles (20): Zimbabwe, USA (MN)","https://promedmail.org/promed-post/?id=8705854&view=true"
2022-09-29,"Anthrax - USA (05): (SD) cattle","https://promedmail.org/promed-post/?id=8705848&view=true"
2022-09-28,"Rabies (40): Europe (Hungary) fox, WOAH","https://promedmail.org/promed-post/?id=8705844&view=true"
2022-09-28,"Rift Valley fever - Mauritania (06): human, livestock","https://promedmail.org/promed-post/?id=8705845&view=true"
2022-09-28,"Monkeypox update (76)","https://promedmail.org/promed-post/?id=8705838&view=true"
2022-09-28,"Autumn crocus (Colchicum) toxicity - Japan: (HK)","https://promedmail.org/promed-post/?id=8705814&view=true"
