"date","caption","link"
2023-04-11,"Canine distemper - USA: (OH, TX) dog","https://promedmail.org/promed-post/?id=8709450&view=true"
2023-04-11,"Meningitis, pneumococcal - Togo (02): (SA) fatal, WHO","https://promedmail.org/promed-post/?id=8709444&view=true"
2023-04-11,"Avian influenza (65): Americas (USA) Californian condor, HPAI H5N1","https://promedmail.org/promed-post/?id=8709443&view=true"
2023-04-11,"Leptospirosis - Philippines: fatal","https://promedmail.org/promed-post/?id=8709438&view=true"
2023-04-10,"African horse sickness - South Africa: spreading","https://promedmail.org/promed-post/?id=8709433&view=true"
2023-04-10,"Foot & mouth disease - Libya (03): livestock, st O, tt EA-3, RFI","https://promedmail.org/promed-post/?id=8709432&view=true"
2023-04-10,"Whirling disease - USA: (NM) trout","https://promedmail.org/promed-post/?id=8709430&view=true"
2023-04-10,"Pertussis update (09): USA (ME)","https://promedmail.org/promed-post/?id=8709424&view=true"
2023-04-10,"Blastomycosis - USA: (MI) Upper Peninsula, paper mill, RFI","https://promedmail.org/promed-post/?id=8709425&view=true"
2023-04-10,"Poliomyelitis update (18): Peru, add'l AFP case, cVDPV1 susp, regional update, RFI","https://promedmail.org/promed-post/?id=8709422&view=true"
2023-04-09,"Mpox update (14): worldwide, USA, Congo DR (HU), vaccination","https://promedmail.org/promed-post/?id=8709364&view=true"
2023-04-09,"Severe fever w/ thrombocytopenia synd. - South Korea: (CN)","https://promedmail.org/promed-post/?id=8709421&view=true"
2023-04-09,"Avian influenza (64): Europe, poultry, wild bird, HPAI H5N1, WOAH","https://promedmail.org/promed-post/?id=8709414&view=true"
2023-04-09,"Malaria - Costa Rica: (LI)","https://promedmail.org/promed-post/?id=8709416&view=true"
2023-04-09,"Avian influenza (63): Americas (USA) domestic cat","https://promedmail.org/promed-post/?id=8709409&view=true"
2023-04-08,"Murray Valley encephalitis - Australia (07): (NS)","https://promedmail.org/promed-post/?id=8709408&view=true"
2023-04-08,"Lassa fever - West Africa (08): Nigeria","https://promedmail.org/promed-post/?id=8709407&view=true"
2023-04-08,"Tick-borne encephalitis - Germany (02)","https://promedmail.org/promed-post/?id=8709405&view=true"
2023-04-08,"Avian influenza (62): Europe (France) poultry, HPAI H5N1, vaccination","https://promedmail.org/promed-post/?id=8709403&view=true"
2023-04-08,"Hantavirus - Americas (15): Chile (LI)","https://promedmail.org/promed-post/?id=8709398&view=true"
