"date","caption","link"
2023-06-28,"Leptospirosis - Fiji (02): heavy rainfall, flooding, fatal, alert","https://promedmail.org/promed-post/?id=8710840&view=true"
2023-06-28,"Meningitis, meningococcal - Australia (05): (SA) sg B, RFI","https://promedmail.org/promed-post/?id=8710839&view=true"
2023-06-28,"Methanol poisoning - Iran: fatal","https://promedmail.org/promed-post/?id=8710838&view=true"
2023-06-28,"Salmonellosis - USA (07): (CA) jail inmates, RFI","https://promedmail.org/promed-post/?id=8710834&view=true"
2023-06-28,"African swine fever - Europe (18): Croatia, wild boar, spread susp, RFI","https://promedmail.org/promed-post/?id=8710832&view=true"
2023-06-28,"African swine fever - Europe (17): Croatia (VS) domestic, 1st rep, WOAH","https://promedmail.org/promed-post/?id=8710828&view=true"
2023-06-27,"Plague - Mongolia: (GA) bubonic","https://promedmail.org/promed-post/?id=8710819&view=true"
2023-06-27,"Plague - USA (01): (CO)","https://promedmail.org/promed-post/?id=8710818&view=true"
2023-06-27,"Pertussis update (15): Canada (MB) fall vaccination coverage/COVID pandemic","https://promedmail.org/promed-post/?id=8710816&view=true"
2023-06-27,"St. Louis encephalitis virus - USA: (CA)","https://promedmail.org/promed-post/?id=8710811&view=true"
2023-06-27,"Avian influenza (100): Africa (South Africa) poultry, HPAI, H7, WOAH","https://promedmail.org/promed-post/?id=8710808&view=true"
2023-06-27,"Foot & mouth disease - Malawi: cattle, st pending, WOAH","https://promedmail.org/promed-post/?id=8710805&view=true"
2023-06-27,"Langya virus - China","https://promedmail.org/promed-post/?id=8710801&view=true"
2023-06-27,"Avian influenza (99): Europe (Poland) cat, spread, HPAI H5N1 conf.","https://promedmail.org/promed-post/?id=8710802&view=true"
2023-06-26,"Avian influenza (98): Asia (Japan) poultry, self-declared freedom from HPAI, WOAH","https://promedmail.org/promed-post/?id=8710799&view=true"
2023-06-26,"Rocky Mountain spotted fever - Mexico: (BN) fatal","https://promedmail.org/promed-post/?id=8710797&view=true"
2023-06-26,"E. coli EHEC - UK: (Wales) nursery school children ","https://promedmail.org/promed-post/?id=8710794&view=true"
2023-06-26,"Lumpy skin disease - Libya: (JR, TR) cattle, 1st report, WOAH","https://promedmail.org/promed-post/?id=8710786&view=true"
2023-06-26,"Citrus canker - Peru: 1st rep (UC)","https://promedmail.org/promed-post/?id=8710782&view=true"
2023-06-26,"African swine fever - Europe (16): Bosnia & Herzegovina, Russia dom/wild boar, WOAH","https://promedmail.org/promed-post/?id=8710775&view=true"
